0226302679 (cloth : alk. paper) 		Latin American macroeconomic reforms : the second stage / edited by José Antonio González ... [et al.]. 		Chicago : University of Chicago Press, 2003. 	Central Library, Floors 4 or 5: Books		HG660.5 .L38 2003	HG  6605           L 38   2003			2
0585399301 	Suárez, Francisco, 1548-1617. 	On the formal cause of substance [electronic resource] : metaphysical disputation XV / Francis Suarez ; translated by John Kronen & Jeremiah Reedy ; introduction and explanatory notes by John Kronen. 		Milwaukee, Wis. : Marquette University Press, c2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=53872	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585399530 (electronic bk.) 		Lipoic acid in health and disease [electronic resource] / edited by Jürgen Fuchs, Lester Packer, Guido Zimmer. 		New York : Marcel Dekker, c1997. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=34998	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585399808 (electronic bk.) 		Principles of antineoplastic drug development and pharmacology [electronic resource] / edited by Richard L. Schilsky, Gérard A. Milano, Mark J. Ratain. 		New York : Marcel Dekker, c1996. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=43552	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585400474 (electronic bk.) 		Pharmaceutical powder compaction technology [electronic resource] / edited by Göran Alderborn, Christer Nyström. 		New York : Marcel Dekker, c1996. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=43595	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
058540075X (electronic bk.) 	Miller, William Lockley, 1943- 	Culture of corruption? [electronic resource] : coping with government in post-communist Europe / William L. Miller, Åse B. Grødeland, and Tatyana Y. Koshechkina. 		New York : Central European University Press, 2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=56807	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585400776 (electronic bk.) 		Beyond comfort zones in multiculturalism [electronic resource] : confronting the politics of privilege / edited by Sandra Jackson and José Solís. 		Westport, Conn. : Bergin & Garvey, 1995. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=63770	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585400784 	Blossfeld, Hans-Peter. 	Techniques of event history modeling [electronic resource] : new approaches to causal analysis / Hans-Peter Blossfeld, Götz Rohwer. 	2nd ed. 	Mahwah, NJ : Lawrence Erlbaum Associates, c2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=63964	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	2
0585403996 (electronic bk.) 		Integrated microfabricated biodevices [electronic resource] : advanced technologies for genomics, drug discovery, bioanalysis, and clinical diagnostics / edited by Michael J. Heller, András Guttman. 		New York : Marcel Dekker, c2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=68176	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585405395 (electronic bk.) 		Environmental stressors in health and disease [electronic resource] / edited by Jürgen Fuchs, Lester Packer. 		New York : M. Dekker, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=68166	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585407797 (electronic bk.) 		Handbook of X-ray spectometry [electronic resource] / edited by René E. Van Grieken, Andrzej A. Markowicz. 	2nd ed., rev. and expanded. 	New York : Marcel Dekker, c2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=69502	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585408033 (electronic bk.) 	Kristal, Efraín, 1959- 	Invisible work [electronic resource] : Borges and translation / Efraín Kristal. 	1st ed. 	Nashville : Vanderbilt University Press, 2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=69147	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585416893 (electronic bk.) 	Liebenthal, Andrés, 1947- 	Promoting environmental sustainability in development [electronic resource] : an evaluation of the World Bank's performance / Andrés Liebenthal. 	1st ed. 	Washington, D.C. : World Bank, 2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=69029	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585418810 (electronic bk.) 		Tumor targeting in cancer therapy [electronic resource] / edited by Michel Pageâ. 		Totowa, N.J. : Humana Press, c2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=71297	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585419043 (electronic bk.) 	Speight, J. G. 	Petroleum refining processes [electronic resource] / James G. Speight, Baki Özüm. 		New York : Marcel Dekker, c2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=68149	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585419604 (electronic bk.) 	Dávila, Arlene M., 1965- 	Latinos, Inc. [electronic resource] : the marketing and making of a people / Arlene Dávila. 		Berkeley, CA : University of California Press, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=71470	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585419701 (electronic bk.) 	Moyé, Lemuel A. 	Difference equations with public health applications [electronic resource] / Lemuel A. Moyé, Asha Seth Kapadia. 		New York : Marcel Dekker, c2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=70110	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585421366 (electronic bk.) 		Asian economic catharsis [electronic resource] : how Asian firms bounce back from crisis / edited by Frank-Jürgen Richter. 		Westport, Conn. : Quorum, 2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=71712	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585421862 (electronic bk.) 	Hernández, Lisa. 	Emergencia! [electronic resource] : emergency translation manual / Lisa Maitland de Hernández. 		Albany, NY : Delmar Thomson Learning, c2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=70675	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585422575 (electronic bk.) 	Douglas, Allen, 1949- 	War, memory, and the politics of humor [electronic resource] : the Canard enchaîné and World War I / Allen Douglas. 		Berkeley. Cal. : University of California Press, c2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=71903	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585425019 (electronic bk.) 		Black men on race, gender, and sexuality [electronic resource] : a critical reader / edited by Devon W. Carbado ; foreword by Kimberlé Williams Crenshaw. 		New York : New York University Press, c1999. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72236	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585425671 (electronic bk.) 	Fuglerud, Øivind. 	Life on the outside [electronic resource] : the Tamil diaspora and long-distance nationalism / Øivind Fuglerud. 		London ; Sterling, Va. : Pluto Press, 1999. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72458	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585426120 (electronic bk.) 	Shahak, Israël. 	Jewish fundamentalism in Israel [electronic resource] / Israel Shahak and Norton Mezvinsky. 		London ; Sterling, VA : Pluto Press, 1999. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72504	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
058542702X (electronic bk.) 	Fisher, Burton D. 	Così fan tutte [electronic resource] = Thus do all women behave / adapted from the Opera Journeys lecture series by Burton D. Fisher. 		[Coral Gables, Fla.] : Opera Journeys, [2000?] 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72608	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585427151 (electronic bk.) 	Fisher, Burton D. 	Tannhäuser [electronic resource] / adapted from the Opera Journeys lecture series by Burton D. Fisher. 		[Coral Gables, Fla.] : Opera Journeys, [2000?] 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72619	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585427208 (electronic bk.) 	Fisher, Burton D. 	Magic flute [electronic resource] = Die Zauberflöte / adapted from the Opera Journeys lecture series by Burton D. Fisher. 		[Coral Gables, Fla.] : Opera Journeys, [2000?] 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72624	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585427224 (electronic bk.) 	Fisher, Burton D. 	Aïda [electronic resource] / adapted from the Opera Journeys lecture series by Burton D. Fisher. 		[Coral Gables, Fla.] : Opera Journeys, [2000?] 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72626	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585427240 (electronic bk.) 	Fisher, Burton D. 	Andrea Chénier [electronic resource] / adapted from the Opera Journeys lecture series by Burton D. Fisher. 		[Coral Gables, Fla.] : Opera Journeys, [2000?] 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72628	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585427267 (electronic bk.) 	Fisher, Burton D. 	Bohème [electronic resource] / adapted from the Opera Journeys lecture series by Burton D. Fisher. 		[Coral Gables, Fla.] : Opera Journeys, [2000?] 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72630	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585427321 (electronic bk.) 	Fisher, Burton D. 	Valkyrie [electronic resource] = Die Walküre / adapted from the Opera Journeys lecture series by Burton D. Fisher. 		[Coral Gables, Fla.] : Opera Journeys, [2000?] 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72636	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585427372 (electronic bk.) 	Puccini, Giacomo, 1858-1924. 	Puccini's La Bohème [electronic resource] / translated from Italian and including music highlight transcriptions ; edited by Burton D. Fisher. 		Coral Gables, Fla. : Opera Journeys Publishing, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72641	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585427399 (electronic bk.) 	Fisher, Burton D. 	Flying Dutchman [electronic resource] = Der fliegende Holländer / adapted from the Opera Journeys lecture series by Burton D. Fisher. 		[Coral Gables, Fla.] : Opera Journeys, [2000?] 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72643	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585427437 (electronic bk.) 	Fisher, Burton D. 	Hansel and Gretel [electronic resource] = Hänsel und Gretel / adapted from the Opera Journeys lecture series by Burton D. Fisher. 		[Coral Gables, Fla.] : Opera Journeys, [2000?] 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72647	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585427518 (electronic bk.) 	Fisher, Burton D. 	Freischütz [electronic resource] = The free-shooter / adapted from the Opera Journeys lecture series by Burton D. Fisher 		[Coral Gables, Fla.] : Opera Journeys, c2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72655	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585427712 (electronic bk.) 	Carstensen, Jens Thurø, 1926- 	Advanced pharmaceutical solids [electronic resource] / Jens T. Carstensen. 		New York : Marcel Dekker, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=57155	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585431973 (electronic bk.) 	Santana, J. Martin. 	Inca Foods [electronic resource] : reaching new customers worldwide / J. Martin Santana, Jaime Serida, and Antonio Díaz. 		Hershey, PA : Idea Group Pub., [200-?] 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=73606	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585432228 (electronic bk.) 	Tanriverdi, Hüseyin. 	Toy or useful technology? [electronic resource] : the challenge of diffusing telemedicine in three Boston Hospitals / Hüseyin Tanriverdi, C. Suzanne Iacono. 		Hershey, PA : Idea Group Pub., c1999. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=73631	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585433925 (electronic bk.) 		Official patient's sourcebook on Sjögren's syndrome [electronic resource] / James N. Parker and Philip M. Parker, editors. 		San Diego, Calif. : Icon Health Publications, c2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=73864	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585434166 (electronic bk.) 		La Niña and its impacts [electronic resource] : facts and speculation / edited by Michael H. Glantz. 		Tokyo ; New York : United Nations University Press, c2002. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=73894	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585434867 (electronic bk.) 	Gutiérrez-Jones, Carl Scott. 	Critical race narratives [electronic resource] : a study of race, rhetoric, and injury / Carl Gutiérrez-Jones. 		New York : New York University Press, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=74404	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585435464 (electronic bk.) 		Science in the Third Reich [electronic resource] / edited by Margit Szöllösi-Janze. 		Oxford ; New York : Berg, 2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=74476	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585439389 (electronic bk.) 	Hankiss, Elemér, 1928- 	Fears and symbols [electronic resource] : an introduction to the study of western civilization / by Elemér Hankiss. 	English ed. 	Budapest ; New York : CEU Press, 2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=56806	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0585439672 (electronic bk.) 	Körösényi, András. 	Government and politics in Hungary [electronic resource] / András Körösényi. 		Budapest, Hungary ; New York : CEU Press ; [Budapest] : Osiris, 1999. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=55871	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
061830424X (electronic bk.) 	Jiménez, Francisco, 1943- 	Breaking through [electronic resource] / Francisco Jiménez. 		Boston : Houghton Mifflin, 2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72267	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0632062819 	Fréon, Pierre. 	Dynamics of pelagic fish distribution and behaviour [electronic resource] : effects on fisheries and stock assessment / Pierre Fréon, Ole Arve Misund. 		Oxford [England] ; Malden, Mass. : Fishing News Books, 1999. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=52173	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0791445755 (electronic bk.) 	Brassard, Francis, 1961- 	Concept of Bodhicitta in Santideva's Bodhícaryavatara [electronic resource] / Francis Brassard. 		Albany, N.Y. : State University of New York Press, c2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=70729	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0791449939 (electronic bk.) 	López, Alfred J., 1962- 	Posts and pasts [electronic resource] : a theory of postcolonialism / Alfred J. López. 		Albany : State University of New York Press, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=66773	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0791450236 (electronic bk.) 	Kürti, László. 	Remote borderland [electronic resource] : Transylvania in the Hungarian imagination / László Kürti. 		Albany : State University of New York Press, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=67094	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
080320020X (electronic bk.) 	Deák, István. 	Essays on Hitler's Europe [electronic resource] / István Deák. 		Lincoln, Neb. : University of Nebraska Press, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=71848	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
080320213X (electronic bk.) 	Chabrillan, Céleste Vénard de, comtesse, 1824-1909. 	Memoirs of a courtesan in nineteenth-century Paris [electronic resource] / Céleste Mogador ; translated and with an introduction by Monique Fleury Nagem. 		Lincoln : University of Nebraska Press, c2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=71970	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0813018684 	Valdés-Domínguez, Fermín, 1852-1910. 	Tragedy in Havana [electronic resource] : November 27, 1871 / Fermín Valdés Domínguez ; edited and translated by Consuelo E. Stebbins. 		Gainesville, Fla. : University Press of Florida, c2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=54997	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	4
0813019567 (electronic bk.) : 	Gättens, Marie-Luise, 1953- 	Women writers and fascism [electronic resource] : reconstructing history / Marie-Luise Gättens. 		Gainesville : University Press of Florida, 1995. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=20740	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	4
0813020182 (electronic bk.) : 	Rabiá, Muhammad, 1940- 	U.S.-PLO dialogue [electronic resource] : secret diplomacy and conflict resolution / Mohamed Rabie ; foreword by Harold H. Saunders. 		Gainesville : University Press of Florida, c1995. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=20802	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	4
0813021499 	Enríquez, Laura J. 	Agrarian reform and class consciousness in Nicaragua [electronic resource] / Laura J. Enríquez. 		Gainesville : University Press of Florida, c1997. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=54859	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0813022541 (electronic bk.) : 	Gomes, Mércio Pereira, 1950- 	Indians and Brazil [electronic resource] / Mércio P. Gomes ; translated by John W. Moon. 	3rd ed. 	Gainesville : Univesity Press of Florida, 2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=54993	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	4
0813022894 	Latour, Arsène Lacarrière, 1778-1837. 	Historical memoir of the war in West Florida and Louisiana in 1814-15 [electronic resource] : with an atlas / Arsène Lacarrière Latour ; edited with an introduction by Gene A. Smith. 	Expanded ed. 	[New Orleans, La.] : Historic New Orleans Collection ; Gainesville : University Press of Florida, c1999. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=54788	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0813023912 (electronic bk.) : 	Sagás, Ernesto. 	Race and politics in the Dominican Republic [electronic resource] / Ernesto Sagás. 		Gainesville : University Press of Florida, 2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=54784	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	4
0821440438 (electronic bk.) 	Deustua, José. 	Bewitchment of silver [electronic resource] : the social economy of mining in nineteenth-century Peru / José R. Deustua. 		Athens : Ohio University Press, 2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=67850	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0821440497 (electronic bk.) 	McGuire, J. E. 	Science unfettered [electronic resource] : a philosophical study in sociohistorical ontology / J.E. McGuire, Barbara Tuchañska. 		Athens, OH : Ohio University Press, 2000. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=67473	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
083303247X (electronic bk.) 	Antón, Philip S. 	Global technology revolution [electronic resource] : bio/nano/materials trends and their synergies with information technology by 2015 / Philip S. Antón, Richard Silberglitt, James Schneider. 		Santa Monica, CA : RAND, 2001. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=72755	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
0896804011 (electronic bk.) 	Becker, Marc. 	Mariátegui and Latin American Marxist theory [electronic resource] / by Marc Becker. 		Athens, Ohio : Ohio University Center for International Studies, 1993. 	Internet Electronic Resource		Web Access	WEB ACCESS	http://continuum.uta.edu:2048/login?url=http://www.netLibrary.com/urlapi.asp?action=summary&v=1&bookid=67865	In netLibrary Collection <img src="http://pulse.uta.edu/images/offcampPulse.gif" border="0" width="115" height="17" />	3
